concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,units
3009814,Iron saturation [Molar fraction] in Serum or Plasma,Measurement,LOINC,Lab Test,14801-5,measurement,3784,3427,5.2403015428842306,"%, Geen, "
3011941,Isoniazid [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3697-0,measurement,4,2,0.0030582442619692036,mg/L
3019885,Itraconazole [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,10989-2,measurement,5,3,0.0045873663929538056,mg/L
3034860,Kappa light chains.free [Mass/volume] in Serum,Measurement,LOINC,Lab Test,36916-5,measurement,160,143,0.21866446473079804,mg/L
3034597,Kappa light chains.free [Mass/volume] in Urine,Measurement,LOINC,Lab Test,38176-4,measurement,8,5,0.0076456106549230088,mg/L
3018405,Lactate [Moles/volume] in Arterial blood,Measurement,LOINC,Lab Test,2518-9,measurement,518880,23347,35.7004143920975,mmol/L
3047181,Lactate [Moles/volume] in Blood,Measurement,LOINC,Lab Test,32693-4,measurement,192007,19340,29.573222013242198,"mmol/l, , mmol/L"
3028271,Lactate [Moles/volume] in Capillary blood,Measurement,LOINC,Lab Test,19239-3,measurement,61,48,0.07339786228726089,mmol/L
3005949,Lactate [Moles/volume] in Mixed venous blood,Measurement,LOINC,Lab Test,19240-1,measurement,5953,2244,3.4313500619294461,mmol/L
3008037,Lactate [Moles/volume] in Venous blood,Measurement,LOINC,Lab Test,2519-7,measurement,28451,11169,17.078765080967017,mmol/L
3008581,Lactate dehydrogenase [Enzymatic activity/volume] in Peritoneal fluid,Measurement,LOINC,Lab Test,2531-2,measurement,94,71,0.10856767129990673,U/L
3015054,Lactate dehydrogenase [Enzymatic activity/volume] in Pleural fluid,Measurement,LOINC,Lab Test,2530-4,measurement,418,317,0.48473171552211874,U/L
3016436,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,2532-0,measurement,125844,33287,50.899888374084441,"iu/l, E/l, U/L 37�C, IE/l, U/L"
2000000112,Left Ventricular Assist Device Flow,Measurement,AmsterdamUMCdb,Observable Entity,2000000112,measurement,1234,100,0.15291221309846018,"l/min, LPM"
3026611,Left eye Pupil diameter Manual,Measurement,LOINC,Clinical Observation,8641-3,measurement,547011,19901,30.43105952872456,
3021415,Left pupil Diameter Auto,Measurement,LOINC,Clinical Observation,8640-5,measurement,10891,1354,2.070431365353151,
21491763,Left pupil Pupillary response,Measurement,LOINC,Clinical Observation,79899-1,measurement,8510,1544,2.3609645702402249,
21490712,Left ventricular Cardiac index,Measurement,LOINC,Clinical Observation,75919-1,measurement,102844,2580,3.9451350979402724,"l/min/m2, L/min, (L/min)/BSA, "
3005555,Left ventricular Cardiac output,Measurement,LOINC,Clinical Observation,8741-1,measurement,61892,8923,13.644356774775602,l/min
21492228,Left ventricular Cardiac output by Continuous,Measurement,LOINC,Clinical Observation,76519-8,measurement,95308,2195,3.3564230775112009,"L/Min, l/min, "
3002309,Left ventricular Cardiac output by Indicator dilution,Measurement,LOINC,Clinical Observation,8737-9,measurement,2164,130,0.19878587702799821,", l/min"
3036518,Left ventricular Stroke volume,Measurement,LOINC,Clinical Observation,20562-5,measurement,51129,2294,3.5078061684786763,"ml, "
2000000117,Left ventricular Stroke volume Variation,Measurement,AmsterdamUMCdb,Observable Entity,2000000117,measurement,18401,450,0.68810495894307078,"%, Geen"
21490880,Left ventricular Stroke volume index,Measurement,LOINC,Clinical Observation,76297-1,measurement,22104,556,0.85019190482743856,
3010813,Leukocytes [#/volume] in Blood,Measurement,LOINC,Lab Test,26464-8,measurement,430054,47743,73.004877899597844,"x10e9/L, 10^9/l, 10E9/L"
3022174,Leukocytes [#/volume] in Body fluid,Measurement,LOINC,Lab Test,26466-3,measurement,607,363,0.55507133354741045,"10E9/L, x10e9/L"
3002125,Leukocytes [#/volume] in Cerebral spinal fluid by Automated count,Measurement,LOINC,Lab Test,805-2,measurement,59,36,0.05504839671544566,"x10e9/L, 10E6/L"
3051232,Leukocytes [#/volume] in Dialysis fluid,Measurement,LOINC,Lab Test,53518-7,measurement,7,6,0.0091747327859076112,10E9/L
3023487,Leukocytes [#/volume] in Peritoneal fluid,Measurement,LOINC,Lab Test,26468-9,measurement,222,129,0.19725675489701364,x10e9/L
3023199,Leukocytes [#/volume] in Pleural fluid,Measurement,LOINC,Lab Test,26467-1,measurement,146,124,0.18961114424209061,x10e9/L
3022547,Leukocytes [Presence] in Urine sediment by Light microscopy,Measurement,LOINC,Lab Test,20455-2,measurement,893,737,1.1269630105356514,/veld
3026286,Lipase [Enzymatic activity/volume] in Body fluid,Measurement,LOINC,Lab Test,15212-4,measurement,49,24,0.036698931143630445,U/L
3045996,Lipase [Enzymatic activity/volume] in Peritoneal fluid,Measurement,LOINC,Lab Test,32722-1,measurement,16,12,0.018349465571815222,U/L
3004905,Lipase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3040-3,measurement,8685,6222,9.5141978989861915,"U/L, E/l, U/l"
3025696,Lithium [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3719-2,measurement,366,72,0.11009679343089132,mmol/L
3002357,Lopinavir [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,31179-5,measurement,3,3,0.0045873663929538056,mg/l
21490581,Lung compliance,Measurement,LOINC,Clinical Observation,60826-5,measurement,5767196,24649,37.691331406639449,"ml/cmH20, ml/cmH2O, "
3019198,Lymphocytes [#/volume] in Blood,Measurement,LOINC,Lab Test,26474-7,measurement,27437,17840,27.279538816765296,"10^9/l, x10e9/L, 10E9/L"
3003215,Lymphocytes [#/volume] in Blood by Manual count,Measurement,LOINC,Lab Test,732-8,measurement,4911,2535,3.8763246020459654,"Geen, x10e9/L"
3002030,Lymphocytes/Leukocytes in Blood,Measurement,LOINC,Lab Test,26478-8,measurement,6737,4355,6.65932688043794,"Geen, %"
40762531,MCH [Entitic substance],Measurement,LOINC,Lab Test,59468-9,measurement,10986,7882,12.05254063642063,"amol, fmol"
40762530,MCHC [Entitic Moles/volume] in Red Blood Cells,Measurement,LOINC,Lab Test,59467-1,measurement,11027,7888,12.061715369206539,"mmol/L, mmol/l, mmol/cel"
3024731,MCV [Entitic mean volume] in Red Blood Cells,Measurement,LOINC,Lab Test,30428-7,measurement,15948,11304,17.285196568649937,"fl, fL"
3019738,Magnesium [Mass/volume] in Urine,Measurement,LOINC,Lab Test,19124-7,measurement,77,56,0.0856308393351377,"mmol/vzm, mmol/L, mmol/24u"
3012095,Magnesium [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,2601-3,measurement,227052,31312,47.879872165389848,"mmol/l, mmol/L"
42527086,Mean airway pressure,Measurement,LOINC,Clinical Observation,60949-5,measurement,8812521,36352,55.586647705552245,", cmH2O"
21492241,Mean blood pressure by Noninvasive,Measurement,LOINC,Clinical Observation,76536-2,measurement,1473652,32776,50.118506965151305,"mmHg, "
3032812,Meropenem [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,41406-0,measurement,6,6,0.0091747327859076112,mg/L
3024507,Metamyelocytes [#/volume] in Blood,Measurement,LOINC,Lab Test,30433-7,measurement,5809,3092,4.7280456290043889,"10E9/L, x10e9/L"
3002179,Metamyelocytes/Leukocytes in Blood,Measurement,LOINC,Lab Test,28541-1,measurement,895,619,0.94652659907946846,%
3006217,Methemoglobin/Hemoglobin.total in Arterial blood,Measurement,LOINC,Lab Test,2615-3,measurement,617333,23605,36.094927901891523,%
3007930,Methemoglobin/Hemoglobin.total in Blood,Measurement,LOINC,Lab Test,2614-6,measurement,338406,13112,20.049849381470096,"%, Geen"
3025543,Methemoglobin/Hemoglobin.total in Capillary blood,Measurement,LOINC,Lab Test,2616-1,measurement,58,44,0.06728137376332248,%
3031282,Methemoglobin/Hemoglobin.total in Mixed venous blood,Measurement,LOINC,Lab Test,41607-3,measurement,8247,3312,5.0644524978210006,%
3024889,Methemoglobin/Hemoglobin.total in Venous blood,Measurement,LOINC,Lab Test,2617-9,measurement,50354,15167,23.192195360643456,%
3017115,Methotrexate [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,14836-1,measurement,82,13,0.019878587702799821,"�mol/L, umol/L"
3000034,Microalbumin [Mass/volume] in Urine,Measurement,LOINC,Lab Test,14957-5,measurement,216,200,0.30582442619692035,mg/L
3010087,Midazolam [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3821-6,measurement,10,9,0.013762099178861415,"mg/L, ug/L"
36305727,Minimum expiratory pressure Respiratory system airway,Measurement,LOINC,Clinical Observation,76250-0,measurement,7,3,0.0045873663929538056,
3045410,Minute volume setting Ventilator,Measurement,LOINC,Clinical Observation,33425-0,measurement,3048511,25080,38.350383045093814,"bpm, , l/min, L/min"
2000000222,Minute volume spontaneous,Measurement,AmsterdamUMCdb,Observable Entity,2000000222,measurement,692229,9122,13.948652078841537,"ml, l/min, L/min"
3022297,Mirtazapine [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,17283-3,measurement,3,3,0.0045873663929538056,"�g/L, ug/L"
40765580,Mirtazapine+Normirtazapine [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,62848-7,measurement,2,2,0.0030582442619692036,ug/L
3005578,Mitotane [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,13626-7,measurement,1,1,0.0015291221309846018,mg/L
2000000034,Mode of CRRT,Measurement,AmsterdamUMCdb,Observable Entity,2000000034,measurement,85,72,0.11009679343089132,
2000000011,Modified early warning score,Measurement,AmsterdamUMCdb,Observable Entity,2000000011,measurement,489582,20241,30.950961053259324,
3001604,Monocytes [#/volume] in Blood,Measurement,LOINC,Lab Test,26484-6,measurement,27573,17946,27.441625762649664,"10^9/l, 10E9/L, Geen, x10e9/L"
3034107,Monocytes [#/volume] in Blood by Manual count,Measurement,LOINC,Lab Test,743-5,measurement,4846,2455,3.7539948315671974,x10e9/L
3019069,Monocytes/Leukocytes in Blood,Measurement,LOINC,Lab Test,26485-3,measurement,7032,4465,6.8275303148462472,"Geen, %"
2000000448,Monohydroxy Carbamazepine [Mass/volume] in serum or plasma,Measurement,AmsterdamUMCdb,Observable Entity,2000000448,measurement,1,1,0.0015291221309846018,mg/L
3027653,Mycophenolate [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,23905-3,measurement,894,189,0.28900408275608974,"mg/L, mg.u/L"
3021120,Myelocytes [#/volume] in Blood,Measurement,LOINC,Lab Test,30446-9,measurement,6161,3050,4.6638224995030351,"10E9/L, x10e9/L, %"
2000000465,N4-acetyl-sulfamethoxazole [Mass/volume] in Serum or Plasma,Measurement,AmsterdamUMCdb,Observable Entity,2000000465,measurement,17,12,0.018349465571815222,mg/L
21490906,Nasal temperature,Measurement,LOINC,Clinical Observation,76010-8,measurement,1804984,8921,13.641298530513632,"C', "
3029187,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,33762-6,measurement,27585,12449,19.036041408627305,"ng/l, ng/L"
3026712,Neutrophil cytoplasmic Ab [Titer] in Serum,Measurement,LOINC,Lab Test,21023-7,measurement,13,12,0.018349465571815222,Titer
3017732,Neutrophils [#/volume] in Blood,Measurement,LOINC,Lab Test,26499-4,measurement,28123,16551,25.308500389926145,"10E9/L, x10e9/L, 10^9/l"
3018010,Neutrophils/Leukocytes in Blood,Measurement,LOINC,Lab Test,26511-6,measurement,2794,2298,3.513922657002615,Geen
3035043,Nordiazepam [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3537-8,measurement,2,2,0.0030582442619692036,ug/L
3027428,Norfluoxetine [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3868-7,measurement,3,3,0.0045873663929538056,"ug/L, �g/L"
44787032,Normirtazapine [Mass/volume] in Blood,Measurement,LOINC,Lab Test,74389-8,measurement,3,3,0.0045873663929538056,"�g/L, ug/L"
3021589,Normoblasts [#/volume] in Blood,Measurement,LOINC,Lab Test,715-3,measurement,2742,1717,2.625502698900561,10^9/l
3046588,Normoblasts/Blasts in Blood,Measurement,LOINC,Lab Test,33957-2,measurement,1984,803,1.2278850711806353,/100 leuc
3007857,Nortriptyline [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3872-9,measurement,57,40,0.06116488523938407,"�g/L, ug/L, mg/L"
3009666,O-desmethylvenlafaxine [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,9628-9,measurement,4,3,0.0045873663929538056,�g/L
40763164,OLANZapine [Mass/volume] in Blood,Measurement,LOINC,Lab Test,60105-4,measurement,26,22,0.03364068688166124,"ug/L, �g/L"
3006322,Oral temperature,Measurement,LOINC,Clinical Observation,8331-1,measurement,546,37,0.056577518846430266,°C
3008295,Osmolality of Serum or Plasma,Measurement,LOINC,Lab Test,2692-2,measurement,9671,4651,7.1119470312093824,"mosmol/kg, mOsm./kg, mOsmol/kg"
3026782,Osmolality of Urine,Measurement,LOINC,Lab Test,2695-5,measurement,7338,4508,6.8932825664785851,"mOsm./kg, mOsmol/kg, mosmol/kg"
3011087,Output.stool [Volume],Measurement,LOINC,Clinical Observation,9217-1,measurement,306323,16185,24.748841689985777,", ml"
3027801,Oxygen [Partial pressure] in Arterial blood,Measurement,LOINC,Lab Test,2703-7,measurement,1446041,35379,54.098811872104228,kPa
3027315,Oxygen [Partial pressure] in Blood,Measurement,LOINC,Lab Test,11556-8,measurement,654290,18442,28.200070339618026,", kPa"
3028626,Oxygen [Partial pressure] in Capillary blood,Measurement,LOINC,Lab Test,2704-5,measurement,25,19,0.029053320488707433,kPa
3038071,Oxygen [Partial pressure] in Mixed venous blood,Measurement,LOINC,Lab Test,19211-2,measurement,2123,1364,2.0857225866629969,kPa
3024354,Oxygen [Partial pressure] in Venous blood,Measurement,LOINC,Lab Test,2705-2,measurement,14798,7001,10.705384039023198,kPa
21490598,Oxygen consumption (VO2),Measurement,LOINC,Clinical Observation,60842-2,measurement,1029359,6464,9.884245454684466,
3044904,Oxygen content in Blood,Measurement,LOINC,Lab Test,34163-6,measurement,2454,284,0.43427068519962692,mL/dL
3011367,Oxygen saturation Calculated from oxygen partial pressure in Blood,Measurement,LOINC,Lab Test,2713-6,measurement,3007,680,1.0398030490695291,
3016502,Oxygen saturation in Arterial blood,Measurement,LOINC,Lab Test,2708-6,measurement,1284380,42554,65.070263161918746,"%, , Geen"
40762499,Oxygen saturation in Arterial blood by Pulse oximetry,Measurement,LOINC,Clinical Observation,59408-5,measurement,15126034,25131,38.428368273774026,", %"
3021901,Oxygen saturation in Capillary blood,Measurement,LOINC,Clinical Observation,2709-4,measurement,72,52,0.079514350811199286,
1616373,Oxygen saturation in Central venous blood,Measurement,LOINC,Lab Test,97549-0,measurement,1545,127,0.19419851063504442,"%, Geen, "
3018465,Oxygen saturation in Mixed venous blood,Measurement,LOINC,Clinical Observation,19224-5,measurement,5098,1550,2.3701393030261326,
3024928,Oxygen saturation in Venous blood,Measurement,LOINC,Clinical Observation,2711-0,measurement,311516,7528,11.511231402052083,", %"
3025408,Oxygen/Inspired gas Respiratory system by O2 Analyzer --on ventilator,Measurement,LOINC,Clinical Observation,19995-0,measurement,711934,9090,13.89972017065003,%
42869594,Oxyhemoglobin/Hemoglobin.total [Pure mass fraction] in Arterial blood,Measurement,LOINC,Lab Test,71839-5,measurement,314650,8986,13.740691469027631,
42869593,Oxyhemoglobin/Hemoglobin.total [Pure mass fraction] in Capillary blood,Measurement,LOINC,Lab Test,71838-7,measurement,50,41,0.062694007370368676,
42869592,Oxyhemoglobin/Hemoglobin.total [Pure mass fraction] in Mixed venous blood,Measurement,LOINC,Lab Test,71837-9,measurement,8339,3351,5.1240882609294,"%, "
42869591,Oxyhemoglobin/Hemoglobin.total [Pure mass fraction] in Venous blood,Measurement,LOINC,Lab Test,71836-1,measurement,52202,15564,23.79925684664434,", %"
3037745,PARoxetine [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,9699-0,measurement,3,2,0.0030582442619692036,"ug/L, �g/L"
3016226,PEEP Respiratory system,Measurement,LOINC,Clinical Observation,20075-8,measurement,3208912,24639,37.676040185329605,"cmH2O, mbar, "
3020545,PENTobarbital [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3924-8,measurement,82,30,0.045873663929538053,mg/L
3025411,PHENobarbital [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3948-7,measurement,15,4,0.0061164885239384072,mg/L
2000000108,PICCO - Globel End diastolic volume,Measurement,AmsterdamUMCdb,Observable Entity,2000000108,measurement,25602,874,1.3364527424805419,ml
2000000398,Pacemaker atrial amplitude measured,Measurement,AmsterdamUMCdb,Observable Entity,2000000398,measurement,1842,1050,1.6055782375338319,"mA, "
2000000431,Pacemaker frequency,Measurement,AmsterdamUMCdb,Observable Entity,2000000431,measurement,15572,5760,8.8077434744713052,"bpm, BPM"
1989388,Pacemaker mode,Measurement,LOINC,Clinical Observation,99684-3,measurement,28,28,0.042815419667568848,
2000000432,Pacemaker ventricle output amplitude,Measurement,AmsterdamUMCdb,Observable Entity,2000000432,measurement,10358,3054,4.6699389880269742,mA
2000000421,Pacemaker ventricle sensing,Measurement,AmsterdamUMCdb,Observable Entity,2000000421,measurement,2840,1384,2.1163050292826888,
2000000013,Pain score (unspecified),Measurement,AmsterdamUMCdb,Observable Entity,2000000013,measurement,1064681,23677,36.205024695322415,
3034551,Parathyrin [Mass/volume] in Serum or Plasma --baseline,Measurement,LOINC,Lab Test,35566-9,measurement,744,600,0.917473278590761,pmol/L
3011557,Peak inspiratory gas flow setting Ventilator,Measurement,LOINC,Clinical Observation,19931-5,measurement,29078,720,1.1009679343089132,"L/min, l/min"
3005893,Phenytoin Free [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3969-3,measurement,83,34,0.051990152453476463,mg/L
3022616,Phenytoin [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,3968-5,measurement,162,57,0.0871599614661223,mg/L
3026729,Phosphate [Mass/volume] in Urine,Measurement,LOINC,Lab Test,2778-9,measurement,67,44,0.06728137376332248,"mmol/vzm, mmol/L"
3003458,Phosphate [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,14879-1,measurement,308205,41953,64.151260761197,"mmol/l, mmol/L, "
3022229,Phosphate [Moles/volume] in Urine,Measurement,LOINC,Lab Test,13539-2,measurement,83,62,0.0948055721210453,"mmol/l, mmol/24u, mmol/L"
44786881,Plasma cells assessment in Bone marrow Narrative,Measurement,LOINC,Lab Test,74226-2,measurement,148,121,0.18502377784913682,
3003879,Plasma cells/cells in Bone marrow by Manual count,Measurement,LOINC,Lab Test,11118-7,measurement,148,121,0.18502377784913682,%
3007461,Platelets [#/volume] in Blood,Measurement,LOINC,Lab Test,26515-7,measurement,443572,47350,72.403932902120886,"x10e9/L, 10E9/L, 10^9/l"
3039753,Posaconazole [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,53731-6,measurement,217,87,0.13303362539566035,mg/L
3022875,Positive end expiratory pressure setting Ventilator,Measurement,LOINC,Clinical Observation,20077-4,measurement,10425042,36626,56.005627169442022,", cmH2O"
2000000046,Postdilution flow CVVH,Measurement,AmsterdamUMCdb,Observable Entity,2000000046,measurement,117488,1024,1.5658210621282322,"ml, ml/uur"
2000000047,Postdilution volume CVVH,Measurement,AmsterdamUMCdb,Observable Entity,2000000047,measurement,31606,165,0.25230515161245931,"l, "
3016330,Potassium [Moles/time] in 24 hour Urine,Measurement,LOINC,Lab Test,2829-0,measurement,126,100,0.15291221309846018,mmol/24uur
3043409,Potassium [Moles/volume] in Arterial blood,Measurement,LOINC,Lab Test,32713-0,measurement,658084,23698,36.237136260073093,mmol/L
3005456,Potassium [Moles/volume] in Blood,Measurement,LOINC,Lab Test,6298-4,measurement,1311364,42398,64.831720109485147,"mmol/L, mmol/l"
3031219,Potassium [Moles/volume] in Mixed venous blood,Measurement,LOINC,Lab Test,41656-0,measurement,6274,2357,3.6041408627307061,mmol/L
3016038,Potassium [Moles/volume] in Urine,Measurement,LOINC,Lab Test,2828-2,measurement,4303,2663,4.0720522348119941,"mmol/l, , mmol/L, mmol/vzm, mmol/24u"
3041354,Potassium [Moles/volume] in Venous blood,Measurement,LOINC,Lab Test,39789-3,measurement,36111,12212,18.673639463583957,mmol/L
2000000048,Pre filter pressure CVVH,Measurement,AmsterdamUMCdb,Observable Entity,2000000048,measurement,252604,2402,3.6729513586250135,", mmHg, cmH2O"
2000000050,Predilution flow CVVH,Measurement,AmsterdamUMCdb,Observable Entity,2000000050,measurement,118035,1103,1.6866217104760157,ml/uur
2000000051,Predilution volume CVVH,Measurement,AmsterdamUMCdb,Observable Entity,2000000051,measurement,164855,783,1.1973026285609432,"ml, l, "
3050351,Pregabalin [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,47414-8,measurement,10,8,0.012232977047876814,mg/L
3016369,Premature ventricular contractions,Measurement,LOINC,Clinical Observation,8616-5,measurement,855,681,1.0413321712005137,
3000461,Pressure support setting Ventilator,Measurement,LOINC,Clinical Observation,20079-0,measurement,952384,13792,21.089652430539626,", cm H2O, +PEEP"
36306157,Pressure.max Respiratory system airway --on ventilator,Measurement,LOINC,Clinical Observation,76531-3,measurement,3848310,12630,19.312812514335519,"cmH2O, mbar, "
2000000221,Pressure.max Respiratory system airway --setting,Measurement,AmsterdamUMCdb,Observable Entity,2000000221,measurement,977377,3543,5.4176797100784437,"mbar, "
42527131,Pressure.occlusion 100ms Respiratory system airway,Measurement,LOINC,Clinical Observation,76240-1,measurement,260990,3941,6.0262703182103152,
36304439,Pressure.plateau Respiratory system airway,Measurement,LOINC,Clinical Observation,60829-9,measurement,5135999,20625,31.538143951557412,"cm H2O, , cmH20, mbar"
2000000529,Probe route,Measurement,AmsterdamUMCdb,Observable Entity,2000000529,measurement,70,62,0.0948055721210453,
3046279,Procalcitonin [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,33959-8,measurement,5988,967,1.47866110066211,"µg/l, ug/L"
3021387,Prolactin [Units/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,15081-3,measurement,79,72,0.11009679343089132,"�g/L, U/L"
3022709,Promyelocytes [#/volume] in Blood,Measurement,LOINC,Lab Test,26523-1,measurement,5305,2729,4.172974295456978,"10E9/L, x10e9/L"
3013603,Prostate specific Ag [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,2857-1,measurement,104,89,0.13609186965762957,"ug/L, �g/L, ng/mL"
2000000456,Protein C activity,Measurement,AmsterdamUMCdb,Observable Entity,2000000456,measurement,14,12,0.018349465571815222,%
3030814,Protein [Interpretation] in Urine,Measurement,LOINC,Lab Test,50749-1,measurement,1,1,0.0015291221309846018,Geen
3020876,Protein [Mass/time] in 24 hour Urine,Measurement,LOINC,Lab Test,2889-4,measurement,3939,703,1.0749728580821751,"g/24uur, g/L, g/vzm"
3005029,Protein [Mass/volume] in Body fluid,Measurement,LOINC,Lab Test,2881-1,measurement,496,371,0.5673043105952873,g/L
3019473,Protein [Mass/volume] in Cerebral spinal fluid,Measurement,LOINC,Lab Test,2880-3,measurement,1520,1007,1.539825985901494,"mg/L, g/L"
3002331,Protein [Mass/volume] in Peritoneal fluid,Measurement,LOINC,Lab Test,2883-7,measurement,93,73,0.11162591556187593,g/L
3003434,Protein [Mass/volume] in Pleural fluid,Measurement,LOINC,Lab Test,2882-9,measurement,453,337,0.51531415814181081,g/L
3020630,Protein [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,2885-2,measurement,5093,3316,5.07056898634494,"g/l, g/L"
3037121,Protein [Mass/volume] in Urine,Measurement,LOINC,Lab Test,2888-6,measurement,4243,2009,3.0720063611480648,"g/l, g/L, g/24u"
3005353,Prothrombin activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,Lab Test,3289-6,measurement,36,34,0.051990152453476463,%
3034426,Prothrombin time (PT),Measurement,LOINC,Lab Test,5902-2,measurement,177445,24757,37.856476596785782,"sec., I.N.R., sec, s"
21490874,Pulmonary artery Blood pressure,Measurement,LOINC,Clinical Observation,76284-9,measurement,44,21,0.032111564750676634,
3017188,Pulmonary artery Diastolic blood pressure,Measurement,LOINC,Clinical Observation,8385-7,measurement,190023,7473,11.427129684847928,"mmHg, "
3028074,Pulmonary artery Mean blood pressure,Measurement,LOINC,Clinical Observation,8414-5,measurement,830954,10731,16.409009587595762,"mmHg, "
3005606,Pulmonary artery Systolic blood pressure,Measurement,LOINC,Clinical Observation,8440-0,measurement,190399,7577,11.586158386470327,"mmHg, "
21490776,Pulmonary artery wedge pressure,Measurement,LOINC,Clinical Observation,75994-4,measurement,73367,8541,13.060232120739483,", mmHg"
21494473,Pupil shape [Shape] of Left pupil,Measurement,LOINC,Clinical Observation,80311-4,measurement,1125,855,1.3073994219918346,
21494990,Pupil shape [Shape] of Right pupil,Measurement,LOINC,Clinical Observation,80312-2,measurement,1119,850,1.2997538113369114,
3004511,QUEtiapine [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,26776-5,measurement,27,21,0.032111564750676634,"�g/L, ug/L"
2000000256,RRT - Set temperature,Measurement,AmsterdamUMCdb,Observable Entity,2000000256,measurement,212158,1478,2.2600425095952414,C'
2000000623,RRT - arterial pressure,Measurement,AmsterdamUMCdb,Observable Entity,2000000623,measurement,171527,1717,2.625502698900561,", mmHg"
2000000015,Ramsay sedation scale,Measurement,AmsterdamUMCdb,Observable Entity,2000000015,measurement,193,90,0.13762099178861414,
3022060,Rectal temperature,Measurement,LOINC,Clinical Observation,8332-9,measurement,1987850,15764,24.105081272841261,", C', °C"
2000000614,Renal replacement therapy - venous pressure,Measurement,AmsterdamUMCdb,Observable Entity,2000000614,measurement,176725,1766,2.7004296833188066,"mmHg, "
3024171,Respiratory rate,Measurement,LOINC,Clinical Observation,9279-1,measurement,14201192,39427,60.288698258329894,"bpm, , /min"
3023520,Reticulocytes [#/volume] in Blood,Measurement,LOINC,Lab Test,14196-0,measurement,7317,5157,7.8856828294875916,"10E9/L, x10e9/L, 10^9/l"
3027945,Reticulocytes/Erythrocytes in Blood,Measurement,LOINC,Lab Test,4679-7,measurement,2237,1329,2.0322033120785359,%
3007124,Reticulocytes/Erythrocytes in Blood by Automated count,Measurement,LOINC,Lab Test,17849-1,measurement,1,1,0.0015291221309846018,%
2000000016,Richmond agitation-sedation scale score,Measurement,AmsterdamUMCdb,Observable Entity,2000000016,measurement,172613,17191,26.287138553756289,
3010321,Right eye Pupil diameter Manual,Measurement,LOINC,Clinical Observation,8643-9,measurement,545640,19873,30.388244109056991,
3027214,Right pupil Diameter Auto,Measurement,LOINC,Clinical Observation,8642-1,measurement,10695,1187,1.8150679694787222,
21490963,Right pupil Pupillary response,Measurement,LOINC,Clinical Observation,79815-7,measurement,1160,875,1.3379818646115265,
1616852,SOFA Total Score,Measurement,LOINC,Clinical Observation,96790-1,measurement,132458,20158,30.824043916387602,
3017453,ST deviation,Measurement,LOINC,Clinical Observation,30935-1,measurement,31932344,23629,36.131626833035156,
2000000098,ST deviation channel V,Measurement,AmsterdamUMCdb,Observable Entity,2000000098,measurement,717421,3529,5.3962720002446591,
3000787,Salicylates [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,4024-6,measurement,4,1,0.0015291221309846018,mg/L
3015586,Segmented neutrophils [#/volume] in Blood,Measurement,LOINC,Lab Test,30451-9,measurement,9667,5515,8.4331085523800784,"10^9/l, x10e9/L, 10E9/L"
3027270,Segmented neutrophils [#/volume] in Blood by Manual count,Measurement,LOINC,Lab Test,768-2,measurement,2,1,0.0015291221309846018,Geen
